problem_id,problem_set_id,problem_part,problem_type,answer_types,normalized_text,math_preserving_text,answer_key,domain_family,node_codes,node_names,total_interactions,unique_students,clean_first_attempt_interactions,nonempty_answer_count,saw_answer_rate,mean_hint_count,discrete_score_mean,top_answer_surfaces_json,split,reason_codes
442008,PSBCUB2,3,Fill-in-the-blank(s),Numeric,What is the difference between electricity generated in week 1 and week 2? $,What is the difference between electricity generated in week 1 and week 2? $,2.61,ratio_percent,7.NS.A.1d,Apply Properties of Operations to Add/Subtract Rational Numbers,158,146,128,158,0.189873417721519,0.0189873417721519,0.5759493670886076,"[{""answer_norm"": ""2.61"", ""n"": 100}, {""answer_norm"": ""-2.61"", ""n"": 17}, {""answer_norm"": ""8.33"", ""n"": 8}, {""answer_norm"": ""5.72"", ""n"": 6}, {""answer_norm"": ""-8.33"", ""n"": 4}]",model_dev,
442127,PSBCUB2,4,Fill-in-the-blank(s),Numeric,What is the difference between electricity generated in week 2 and week 3? $,What is the difference between electricity generated in week 2 and week 3? $,-1.24,ratio_percent,7.NS.A.1d,Apply Properties of Operations to Add/Subtract Rational Numbers,158,146,118,158,0.2468354430379747,0.0443037974683544,0.379746835443038,"[{""answer_norm"": ""-1.24"", ""n"": 68}, {""answer_norm"": ""1.24"", ""n"": 56}, {""answer_norm"": ""2.34"", ""n"": 8}, {""answer_norm"": ""3.66"", ""n"": 3}, {""answer_norm"": ""-2.24"", ""n"": 2}]",model_dev,
445374,PRABQMPM,1,Fill-in-the-blank(s),Numeric,Noah had $5.25 and Lin had $8.95. How much did they have altogether? $,Noah had $5.25 and Lin had $8.95. How much did they have altogether? $,14.2,ratio_percent,5.NBT.B.7,Compute Decimal Problems Involving All 4 Operations,33,33,31,33,0.0606060606060606,0.0,0.7878787878787878,"[{""answer_norm"": ""14.20"", ""n"": 22}, {""answer_norm"": ""14.2"", ""n"": 5}, {""answer_norm"": ""1"", ""n"": 1}, {""answer_norm"": ""122.5"", ""n"": 1}, {""answer_norm"": ""13.20"", ""n"": 1}]",model_dev,
445524,PRABQMPP,1,Fill-in-the-blank(s),Numeric,Andre deposited $24.50 into his bank account each week for 5 weeks. What was the total amount Andre deposited? $,Andre deposited $24.50 into his bank account each week for 5 weeks. What was the total amount Andre deposited? $,122.5,ratio_percent,5.NBT.B.5 | 5.NBT.B.7,Multiply Multi-Digit Whole Numbers Using the Standard Algorithm | Compute Decimal Problems Involving All 4 Operations,34,34,30,34,0.1176470588235294,0.0,0.7647058823529411,"[{""answer_norm"": ""122.50"", ""n"": 18}, {""answer_norm"": ""122.5"", ""n"": 10}, {""answer_norm"": ""120.25"", ""n"": 1}, {""answer_norm"": ""122.55"", ""n"": 1}, {""answer_norm"": ""22.5"", ""n"": 1}]",model_dev,
445641,PRABQMPQ,1,Fill-in-the-blank(s),Numeric,Four friends did a job together that paid $85.20. How much should each get if they all get an equal amount? $,Four friends did a job together that paid $85.20. How much should each get if they all get an equal amount? $,21.3,ratio_percent,5.NBT.B.6 | 5.NBT.B.7,Divide Whole Numbers (Up to 4-Digit Dividends & 2-Digit Divisors) | Compute Decimal Problems Involving All 4 Operations,34,34,28,34,0.1764705882352941,0.0,0.6470588235294118,"[{""answer_norm"": ""21.30"", ""n"": 12}, {""answer_norm"": ""21.3"", ""n"": 11}, {""answer_norm"": ""340.80"", ""n"": 2}, {""answer_norm"": ""11.34"", ""n"": 1}, {""answer_norm"": ""170.40"", ""n"": 1}]",model_dev,
448452,PSBCVNF,1,Fill-in-the-blank(s),Numeric,How many right angles need to be put together to make 360 degrees? right angles,How many right angles need to be put together to make 360 degrees? right angles,4,equation_algebra,7.G.B.5,Use Facts About Angles to Write & Solve Equations,697,680,641,697,0.078909612625538,0.0344332855093256,0.860832137733142,"[{""answer_norm"": ""4"", ""n"": 633}, {""answer_norm"": ""2"", ""n"": 17}, {""answer_norm"": ""3"", ""n"": 9}, {""answer_norm"": ""90"", ""n"": 6}, {""answer_norm"": ""180"", ""n"": 5}]",validation,
448752,PRABESVN,1,Fill-in-the-blank(s),Numeric,Circle A has area 500 in 2 . The diameter of circle B is three times the diameter of circle A. Estimate the area of circle B. in 2,Circle A has area 500 in^(2). The diameter of circle B is three times the diameter of circle A. Estimate the area of circle B. in^(2),4500,equation_algebra,7.G.B.4,Solve Problems Involving Area & Circumference of Circles,1386,1308,604,1386,0.5526695526695526,0.2034632034632034,0.3391053391053391,"[{""answer_norm"": ""4500"", ""n"": 600}, {""answer_norm"": ""1500"", ""n"": 243}, {""answer_norm"": ""4,500"", ""n"": 41}, {""answer_norm"": ""12.62"", ""n"": 30}, {""answer_norm"": ""1,500"", ""n"": 24}]",model_dev,
448806,PSBCVNF,2,Fill-in-the-blank(s),Numeric,How many right angles need to be put together to make 180 degrees? right angles,How many right angles need to be put together to make 180 degrees? right angles,2,equation_algebra,7.G.B.5,Use Facts About Angles to Write & Solve Equations,696,679,653,696,0.0603448275862069,0.0258620689655172,0.9008620689655172,"[{""answer_norm"": ""2"", ""n"": 659}, {""answer_norm"": ""3"", ""n"": 14}, {""answer_norm"": ""1"", ""n"": 6}, {""answer_norm"": ""90"", ""n"": 5}, {""answer_norm"": ""360"", ""n"": 2}]",validation,
449139,PSBCVNF,3,Fill-in-the-blank(s),Numeric,How many right angles need to be put together to make 270 degrees? right angles,How many right angles need to be put together to make 270 degrees? right angles,3,equation_algebra,7.G.B.5,Use Facts About Angles to Write & Solve Equations,695,678,646,695,0.0647482014388489,0.0388489208633093,0.902158273381295,"[{""answer_norm"": ""3"", ""n"": 659}, {""answer_norm"": ""2"", ""n"": 8}, {""answer_norm"": ""1.5"", ""n"": 4}, {""answer_norm"": ""1"", ""n"": 3}, {""answer_norm"": ""4"", ""n"": 3}]",validation,
449437,PRABESVU,1,Fill-in-the-blank(s),Numeric,Priya drew a circle whose circumference is 25 cm. Clare drew a circle whose diameter is 3 times the diameter of Priya's circle. What is the circumference of Clare's circle? cm Use 3.14 for π . Round to the nearest whole number.,Priya drew a circle whose circumference is 25 cm. Clare drew a circle whose diameter is 3 times the diameter of Priya's circle. What is the circumference of Clare's circle? cm Use 3.14 for pi. Round to the nearest whole number.,75,equation_algebra,7.G.B.4,Solve Problems Involving Area & Circumference of Circles,1289,1251,861,1289,0.3250581846392552,0.1784328937160589,0.5415050426687354,"[{""answer_norm"": ""75"", ""n"": 833}, {""answer_norm"": ""24"", ""n"": 110}, {""answer_norm"": ""235.5"", ""n"": 29}, {""answer_norm"": ""78.5"", ""n"": 25}, {""answer_norm"": ""236"", ""n"": 16}]",validation,
449847,PSBCVQQ,1,Fill-in-the-blank(s),Numeric,Clare has $150 in her bank account. She buys a bike for $200. What is Clare's account balance now? $,Clare has $150 in her bank account. She buys a bike for $200. What is Clare's account balance now? $,-50,ratio_percent,7.NS.A.1b,Interpret Sums of Rational Numbers,733,702,685,733,0.0641200545702592,0.015006821282401,0.8226466575716235,"[{""answer_norm"": ""-50"", ""n"": 616}, {""answer_norm"": ""50"", ""n"": 64}, {""answer_norm"": ""0"", ""n"": 11}, {""answer_norm"": ""350"", ""n"": 8}, {""answer_norm"": ""-150"", ""n"": 3}]",test,
450077,PSBCVQQ,2,Fill-in-the-blank(s),Numeric,"If Clare earns $75 the next week from delivering newspapers and deposits it in her account, what will her account balance be then? $","If Clare earns $75 the next week from delivering newspapers and deposits it in her account, what will her account balance be then? $",25,ratio_percent,7.NS.A.1b,Interpret Sums of Rational Numbers,730,699,658,730,0.0945205479452054,0.0095890410958904,0.8082191780821918,"[{""answer_norm"": ""25"", ""n"": 610}, {""answer_norm"": ""15"", ""n"": 35}, {""answer_norm"": ""75"", ""n"": 14}, {""answer_norm"": ""-25"", ""n"": 11}, {""answer_norm"": ""20"", ""n"": 10}]",test,
456745,PSBCWXB,1,Fill-in-the-blank(s),Numeric,"Kiran has 3 containers of blocks with the same number in each container. If there are 852 blocks altogether, how many blocks are in each container? blocks","Kiran has 3 containers of blocks with the same number in each container. If there are 852 blocks altogether, how many blocks are in each container? blocks",284,whole_number_arithmetic,4.NBT.B.6,Divide Whole Numbers using Place Value Models & Strategies,56,56,55,56,0.0178571428571428,0.0,0.7142857142857143,"[{""answer_norm"": ""284"", ""n"": 40}, {""answer_norm"": ""2556"", ""n"": 7}, {""answer_norm"": ""16542"", ""n"": 1}, {""answer_norm"": ""2,556"", ""n"": 1}, {""answer_norm"": ""2.556"", ""n"": 1}]",model_dev,
457114,PRABQKZE,1,Fill-in-the-blank(s),Numeric,"Compute 3 , 902 · 85 .","Compute (3, 902) * 85.",331670,whole_number_arithmetic,5.NBT.B.5,Multiply Multi-Digit Whole Numbers Using the Standard Algorithm,56,56,53,56,0.0535714285714285,0.0,0.625,"[{""answer_norm"": ""331670"", ""n"": 32}, {""answer_norm"": ""331,670"", ""n"": 5}, {""answer_norm"": ""262820"", ""n"": 2}, {""answer_norm"": "".331670"", ""n"": 1}, {""answer_norm"": ""265,667"", ""n"": 1}]",validation,
460042,PSBCXKJ,1,Fill-in-the-blank(s),Numeric,"To transmit information on the internet, large files are broken into packets of smaller sizes. Each packet has 1,500 bytes of information. An equation relating packets to bytes of information is given by b = 1,500 p where p represents the number of packets and b represents the number of bytes of information. How many packets would be needed to transmit 30,000 bytes of information? packets","To transmit information on the internet, large files are broken into packets of smaller sizes. Each packet has 1,500 bytes of information. An equation relating packets to bytes of information is given by b = 1,500 p where p represents the number of packets and b represents the number of bytes of information. How many packets would be needed to transmit 30,000 bytes of information? packets",20,ratio_percent,7.RP.A.2c,Represent Proportional Relationships with Equations,1542,1506,1222,1542,0.2049286640726329,0.1154345006485084,0.7172503242542153,"[{""answer_norm"": ""20"", ""n"": 1280}, {""answer_norm"": ""45000000"", ""n"": 60}, {""answer_norm"": ""2"", ""n"": 44}, {""answer_norm"": ""45,000,000"", ""n"": 24}, {""answer_norm"": ""70"", ""n"": 15}]",model_dev,
460209,PSBCXKJ,2,Fill-in-the-blank(s),Numeric,"To transmit information on the internet, large files are broken into packets of smaller sizes. Each packet has 1,500 bytes of information. An equation relating packets to bytes of information is given by b = 1,500 p where p represents the number of packets and b represents the number of bytes of information. How much information could be transmitted in 30,000 packets? bytes","To transmit information on the internet, large files are broken into packets of smaller sizes. Each packet has 1,500 bytes of information. An equation relating packets to bytes of information is given by b = 1,500 p where p represents the number of packets and b represents the number of bytes of information. How much information could be transmitted in 30,000 packets? bytes","45,000,000",ratio_percent,7.RP.A.2c,Represent Proportional Relationships with Equations,1541,1505,1063,1541,0.308890330953926,0.1219987021414665,0.5924724205061648,"[{""answer_norm"": ""45000000"", ""n"": 757}, {""answer_norm"": ""45,000,000"", ""n"": 310}, {""answer_norm"": ""20"", ""n"": 135}, {""answer_norm"": ""1500"", ""n"": 45}, {""answer_norm"": ""4500000"", ""n"": 24}]",model_dev,
460374,PSBCXKJ,3,Fill-in-the-blank(s),Algebraic Expression,"To transmit information on the internet, large files are broken into packets of smaller sizes. Each packet has 1,500 bytes of information. An equation relating packets to bytes of information is given by b = 1,500 p where p represents the number of packets and b represents the number of bytes of information. Each byte contains 8 bits of information. Write an equation to represent the relationship between the number of packets and the number of bits. x = Use p as your variable.","To transmit information on the internet, large files are broken into packets of smaller sizes. Each packet has 1,500 bytes of information. An equation relating packets to bytes of information is given by b = 1,500 p where p represents the number of packets and b represents the number of bytes of information. Each byte contains 8 bits of information. Write an equation to represent the relationship between the number of packets and the number of bits. x = Use p as your variable.","12,000p",ratio_percent,7.RP.A.2c,Represent Proportional Relationships with Equations,1540,1505,637,1540,0.5766233766233766,0.2162337662337662,0.3051948051948052,"[{""answer_norm"": ""12000p"", ""n"": 630}, {""answer_norm"": ""8p"", ""n"": 462}, {""answer_norm"": ""12,000p"", ""n"": 129}, {""answer_norm"": ""1500p"", ""n"": 52}, {""answer_norm"": ""1200p"", ""n"": 38}]",model_dev,
469563,PSBCY9G,2,Fill-in-the-blank(s),Numeric,Find the correct quotient.,Find the correct quotient.,15-Aug,fraction,6.NS.A.1,Interpret & Compute using Division of Fractions,1092,1053,755,1092,0.2701465201465201,0.1895604395604395,0.5952380952380952,"[{""answer_norm"": ""8/15"", ""n"": 782}, {""answer_norm"": ""6"", ""n"": 37}, {""answer_norm"": ""10/3"", ""n"": 21}, {""answer_norm"": ""20/6"", ""n"": 14}, {""answer_norm"": ""3 1/3"", ""n"": 11}]",model_dev,
470213,PSBCZDE,1,Fill-in-the-blank(s),Numeric,Find the difference 0.2 - 0.05.,Find the difference 0.2 - 0.05.,0.15,decimal,6.NS.B.3,"Add, Subtract, Multiply & Divide Multi-Digit Decimals",288,268,251,288,0.1180555555555555,0.0277777777777777,0.7951388888888888,"[{""answer_norm"": ""0.15"", ""n"": 198}, {""answer_norm"": "".15"", ""n"": 48}, {""answer_norm"": ""0.25"", ""n"": 14}, {""answer_norm"": ""0.195"", ""n"": 3}, {""answer_norm"": ""0.3"", ""n"": 3}]",validation,
470590,PSBCZEX,1,Fill-in-the-blank(s),Numeric,You need to be at least 39.37 inches tall (about a meter) to ride on a bumper car. Diego’s cousin is 35.75 inches tall. How many more inches will he need to grow before Diego can take him on the bumper car ride? inches,You need to be at least 39.37 inches tall (about a meter) to ride on a bumper car. Diego’s cousin is 35.75 inches tall. How many more inches will he need to grow before Diego can take him on the bumper car ride? inches,3.62,decimal,6.NS.B.3,"Add, Subtract, Multiply & Divide Multi-Digit Decimals",276,254,225,276,0.1666666666666666,0.0471014492753623,0.7028985507246377,"[{""answer_norm"": ""3.62"", ""n"": 190}, {""answer_norm"": ""03.62"", ""n"": 21}, {""answer_norm"": ""75.12"", ""n"": 10}, {""answer_norm"": ""4.62"", ""n"": 5}, {""answer_norm"": ""0.362"", ""n"": 2}]",model_dev,
473981,PRABHR3H,1,Fill-in-the-blank(s),Numeric,"Calculate 4,235 ÷ 11 using any method.","Calculate 4,235 / 11 using any method.",385,whole_number_arithmetic,6.NS.B.2,Divide Multi-Digit Whole Numbers,150,149,135,150,0.0733333333333333,0.0466666666666666,0.7933333333333333,"[{""answer_norm"": ""385"", ""n"": 122}, {""answer_norm"": ""3.85"", ""n"": 2}, {""answer_norm"": ""380"", ""n"": 2}, {""answer_norm"": ""0385"", ""n"": 1}, {""answer_norm"": ""105"", ""n"": 1}]",model_dev,
474069,PSBCZ5V,1,Fill-in-the-blank(s),Numeric,Noah would like to cover a rectangular tray with rectangular tiles. The tray has a width of 11 1 4 inches and an area of 50 5 8 square inches. Find the length of the tray in inches. inches,Noah would like to cover a rectangular tray with rectangular tiles. The tray has a width of 11 1 / 4 inches and an area of 50 5 / 8 square inches. Find the length of the tray in inches. inches,4 1/2,fraction,5.NF.B.4a,Interpret & Compute Products of Fractions and Whole Numbers,88,88,75,88,0.125,0.0795454545454545,0.6477272727272727,"[{""answer_norm"": ""4.5"", ""n"": 32}, {""answer_norm"": ""4 1/2"", ""n"": 28}, {""answer_norm"": ""4 4/9"", ""n"": 7}, {""answer_norm"": ""11 7/8"", ""n"": 3}, {""answer_norm"": ""11 1/4"", ""n"": 2}]",validation,
474198,PSBCZ5V,2,Fill-in-the-blank(s),Numeric,"If the tiles are 3 4 inch by 9 10 inch, how many would Noah need to cover the tray completely, without gaps or overlaps? tiles","If the tiles are 3 / 4 inch by 9 / 10 inch, how many would Noah need to cover the tray completely, without gaps or overlaps? tiles",120,fraction,5.NF.B.4a,Interpret & Compute Products of Fractions and Whole Numbers,86,86,47,86,0.4186046511627907,0.0697674418604651,0.3720930232558139,"[{""answer_norm"": ""6"", ""n"": 46}, {""answer_norm"": ""120"", ""n"": 25}, {""answer_norm"": ""3/4"", ""n"": 2}, {""answer_norm"": ""0.75"", ""n"": 1}, {""answer_norm"": ""1 1/3"", ""n"": 1}]",validation,
475820,PSBC2DU,1,Fill-in-the-blank(s),Numeric,"Andre is preparing for the school play. He needs to paint a cardboard box to look like a dresser. The box is a rectangular prism that measures 5 feet tall, 4 feet long, and 2 1 2 feet wide. Andre does not need to paint the bottom of the box. How much cardboard does Andre need to paint? square feet","Andre is preparing for the school play. He needs to paint a cardboard box to look like a dresser. The box is a rectangular prism that measures 5 feet tall, 4 feet long, and 2 1 / 2 feet wide. Andre does not need to paint the bottom of the box. How much cardboard does Andre need to paint? square feet",75,geometry_measurement,7.G.B.6,"Find Area, Volume & Surface Area of 2D/3D Objects",52,52,9,52,0.8269230769230769,0.0,0.0961538461538461,"[{""answer_norm"": ""75"", ""n"": 20}, {""answer_norm"": ""50"", ""n"": 10}, {""answer_norm"": ""73.5"", ""n"": 5}, {""answer_norm"": ""85"", ""n"": 3}, {""answer_norm"": ""11.5"", ""n"": 2}]",model_dev,
475938,PSBC2DU,2,Fill-in-the-blank(s),Numeric,"If one bottle of paint covers an area of 40 square feet, how many bottles of paint does Andre need to buy for this project? bottles","If one bottle of paint covers an area of 40 square feet, how many bottles of paint does Andre need to buy for this project? bottles",2,geometry_measurement,7.G.B.6,"Find Area, Volume & Surface Area of 2D/3D Objects",50,50,26,50,0.48,0.0,0.44,"[{""answer_norm"": ""2"", ""n"": 35}, {""answer_norm"": ""35"", ""n"": 5}, {""answer_norm"": ""3"", ""n"": 2}, {""answer_norm"": ""1"", ""n"": 1}, {""answer_norm"": ""1.22"", ""n"": 1}]",model_dev,
476732,PSBC2HZ,1,Fill-in-the-blank(s),Numeric,"Mai, Kiran, and Clare are baking cookies together. They need 3 4 cup of flour and 1 3 cup of butter to make a batch of cookies. They each brought the ingredients they had at home. Mai brought 2 cups of flour and 1 4 cup of butter. Kiran brought 1 cup of flour and 1 2 cup of butter. Clare brought 1 1 4 cups of flour and 3 4 cup of butter. If the students have plenty of the other ingredients they need (sugar, salt, baking soda, etc.), how many whole batches of cookies can they make? whole batches of cookies","Mai, Kiran, and Clare are baking cookies together. They need 3 / 4 cup of flour and 1 / 3 cup of butter to make a batch of cookies. They each brought the ingredients they had at home. Mai brought 2 cups of flour and 1 / 4 cup of butter. Kiran brought 1 cup of flour and 1 / 2 cup of butter. Clare brought 1 1 / 4 cups of flour and 3 / 4 cup of butter. If the students have plenty of the other ingredients they need (sugar, salt, baking soda, etc.), how many whole batches of cookies can they make? whole batches of cookies",4,fraction,6.NS.A.1,Interpret & Compute using Division of Fractions,41,41,26,41,0.3658536585365853,0.0975609756097561,0.4146341463414634,"[{""answer_norm"": ""4"", ""n"": 27}, {""answer_norm"": ""4 1/2"", ""n"": 3}, {""answer_norm"": ""3"", ""n"": 2}, {""answer_norm"": ""4.5"", ""n"": 2}, {""answer_norm"": ""5"", ""n"": 2}]",model_dev,
